sample_id,audio_duration,duration_group,mode,ttft_ms,asr_time_ms,llm_prefill_time_ms,error
crosswoz_9138_turn7,116.46,extra_long,streaming,1594.29,1480.98,113.31,
crosswoz_9138_turn7,116.46,extra_long,non-streaming,10601.17,10470.57,130.61,
crosswoz_11592_turn8,116.61,extra_long,streaming,2400.53,2262.87,137.67,
crosswoz_11592_turn8,116.61,extra_long,non-streaming,11041.94,10913.68,128.27,
crosswoz_10749_turn10,117.50,extra_long,streaming,1315.24,1230.44,84.80,
crosswoz_10749_turn10,117.50,extra_long,non-streaming,11541.73,11410.10,131.63,
crosswoz_8707_turn8,117.71,extra_long,streaming,1536.81,1450.81,85.99,
crosswoz_8707_turn8,117.71,extra_long,non-streaming,11499.46,11370.34,129.12,
crosswoz_11334_turn10,117.88,extra_long,streaming,1385.26,1273.14,112.12,
crosswoz_11334_turn10,117.88,extra_long,non-streaming,10633.91,10505.83,128.08,
crosswoz_10382_turn9,118.54,extra_long,streaming,1493.59,1406.59,87.00,
crosswoz_10382_turn9,118.54,extra_long,non-streaming,10994.11,10861.90,132.21,
crosswoz_8796_turn7,119.41,extra_long,streaming,1911.98,1782.37,129.61,
crosswoz_8796_turn7,119.41,extra_long,non-streaming,10529.94,10399.29,130.65,
crosswoz_497_turn10,119.47,extra_long,streaming,1872.29,1785.04,87.26,
crosswoz_497_turn10,119.47,extra_long,non-streaming,10866.34,10736.60,129.74,
crosswoz_8202_turn10,119.53,extra_long,streaming,1364.72,1247.59,117.13,
crosswoz_8202_turn10,119.53,extra_long,non-streaming,12182.18,12052.17,130.01,
